Unnamed: 0,user_id,name,email,company,role,verified,item_id,item_name,category,description,price,supplier,stock,invoice_id,vendor_id,invoice_date,due_date,amount,status,related_item_id,from,to,subject,body,email_type,generated_reply,response_date,summary,previous_interactions,phone,address,timestamp,reply_text,action_taken
642.0,2444.0,Katie Larson,zmeyer@joseph.com,"Stephens, Galloway and Lewis",Procurement Manager,False,C103,Jet Fuel Pump,Engine Parts,Fuel pump for jet engines,8750.25,JetSupply Ltd,48.0,INV-2240,V2666,2025-09-10,2025-10-10,420012.0,Overdue,C103,zmeyer@joseph.com,support@aerosupply.com,Invoice status inquiry INV-2240,"Hello, could you confirm the status of invoice INV-2240 for Jet Fuel Pump?",Invoice Query,"Dear Katie Larson, the payment status for invoice INV-2240 is Overdue.",2025-09-11,Katie Larson requested status of INV-2240 for Jet Fuel Pump; response sent confirming Overdue.,"[{'uuid': '7bd51fc7-5548-4e47-80cc-c3b0ec81d9bb', 'context': 'User requested catalog details for Jet Fuel Pump (C103)'}]",6918296698.0,"151, Main Street, City26",,,
643.0,1584.0,Whitney Watson,guzmananthony@garcia-watkins.info,Adams-Robinson,Finance Officer,True,C105,Flight Control Computer,Electronics,Onboard flight control system computer,15200.99,ControlSys Inc,47.0,INV-9012,V4568,2025-06-17,2025-07-17,714446.53,Overdue,C105,guzmananthony@garcia-watkins.info,support@aerosupply.com,Invoice status inquiry INV-9012,"Hello, could you confirm the status of invoice INV-9012 for Flight Control Computer?",Invoice Query,"Dear Whitney Watson, the payment status for invoice INV-9012 is Overdue.",2025-06-18,Whitney Watson requested status of INV-9012 for Flight Control Computer; response sent confirming Overdue.,"[{'uuid': '201c0a3c-ac80-4707-bcff-f13a9ae32f3c', 'context': 'User requested catalog details for Flight Control Computer (C105)'}]",6520511156.0,"430, Main Street, City31",,,
644.0,3871.0,Brent King,robinsonryan@miller.org,Chen-Adams,Procurement Manager,True,C102,Avionics Display,Electronics,Cockpit avionics display screen,5600.5,SkyAvionics,24.0,INV-2102,V6299,2025-08-19,2025-09-18,134412.0,Pending,C102,robinsonryan@miller.org,support@aerosupply.com,Invoice status inquiry INV-2102,"Hello, could you confirm the status of invoice INV-2102 for Avionics Display?",Invoice Query,"Dear Brent King, the payment status for invoice INV-2102 is Pending.",2025-08-20,Brent King requested status of INV-2102 for Avionics Display; response sent confirming Pending.,"[{'uuid': '022b0796-c29b-43ac-a490-5d0e6af054a4', 'context': 'User requested catalog details for Avionics Display (C102)'}]",9014327993.0,"844, Main Street, City20",,,
645.0,1671.0,Taylor Jones,schavez@glass.com,"Jones, Stephens and Dennis",Engineer,False,C105,Flight Control Computer,Electronics,Onboard flight control system computer,15200.99,ControlSys Inc,6.0,INV-9469,V5169,2025-08-03,2025-09-02,91205.94,Paid,C105,schavez@glass.com,support@aerosupply.com,Invoice status inquiry INV-9469,"Hello, could you confirm the status of invoice INV-9469 for Flight Control Computer?",Invoice Query,"Dear Taylor Jones, the payment status for invoice INV-9469 is Paid.",2025-08-04,Taylor Jones requested status of INV-9469 for Flight Control Computer; response sent confirming Paid.,"[{'uuid': '9a5968e5-a36b-4887-a1ba-852b846777e8', 'context': 'User requested catalog details for Flight Control Computer (C105)'}]",7424918179.0,"720, Main Street, City27",,,
646.0,5266.0,Riley Roberts,matthew69@yahoo.com,Montgomery Ltd,Procurement Manager,False,C103,Jet Fuel Pump,Engine Parts,Fuel pump for jet engines,8750.25,JetSupply Ltd,1.0,INV-7786,V7294,2025-08-21,2025-09-20,8750.25,Pending,C103,matthew69@yahoo.com,support@aerosupply.com,Invoice status inquiry INV-7786,"Hello, could you confirm the status of invoice INV-7786 for Jet Fuel Pump?",Invoice Query,"Dear Riley Roberts, the payment status for invoice INV-7786 is Pending.",2025-08-22,Riley Roberts requested status of INV-7786 for Jet Fuel Pump; response sent confirming Pending.,"[{'uuid': 'd1ed4cd4-62b7-4283-9222-ef089bee57ec', 'context': 'User requested catalog details for Jet Fuel Pump (C103)'}]",9101546088.0,"531, Main Street, City30",,,
647.0,2271.0,Natalie Sanchez,lhernandez@johnson-bartlett.com,Shaw-Martin,Supply Chain Lead,False,C101,Hydraulic Pump,Aircraft Parts,Hydraulic pump for A320 landing gear,1450.75,AirParts Co,10.0,INV-5052,V4006,2025-07-04,2025-08-03,14507.5,Paid,C101,lhernandez@johnson-bartlett.com,support@aerosupply.com,Invoice status inquiry INV-5052,"Hello, could you confirm the status of invoice INV-5052 for Hydraulic Pump?",Invoice Query,"Dear Natalie Sanchez, the payment status for invoice INV-5052 is Paid.",2025-07-05,Natalie Sanchez requested status of INV-5052 for Hydraulic Pump; response sent confirming Paid.,"[{'uuid': 'b444013c-5e05-4c4a-9898-0e2d51459414', 'context': 'User requested catalog details for Hydraulic Pump (C101)'}]",9171275953.0,"165, Main Street, City24",,,
648.0,1523.0,William Wilson,katie67@yahoo.com,Lewis Group,Finance Officer,False,C104,Landing Gear Tire,Aircraft Parts,Durable tire for landing gear systems,2100.0,TireTech,18.0,INV-5639,V2066,2025-06-27,2025-07-27,37800.0,Overdue,C104,katie67@yahoo.com,support@aerosupply.com,Invoice status inquiry INV-5639,"Hello, could you confirm the status of invoice INV-5639 for Landing Gear Tire?",Invoice Query,"Dear William Wilson, the payment status for invoice INV-5639 is Overdue.",2025-06-28,William Wilson requested status of INV-5639 for Landing Gear Tire; response sent confirming Overdue.,"[{'uuid': '470dcc54-7792-4a0a-987f-8df13d12f95d', 'context': 'User requested catalog details for Landing Gear Tire (C104)'}]",7974926298.0,"463, Main Street, City33",,,
649.0,3539.0,Tommy Chen,cynthiamercer@williams.com,"Rodriguez, Russell and Mcintosh",Finance Officer,False,C104,Landing Gear Tire,Aircraft Parts,Durable tire for landing gear systems,2100.0,TireTech,15.0,INV-7783,V2657,2025-07-13,2025-08-12,31500.0,Paid,C104,cynthiamercer@williams.com,support@aerosupply.com,Invoice status inquiry INV-7783,"Hello, could you confirm the status of invoice INV-7783 for Landing Gear Tire?",Invoice Query,"Dear Tommy Chen, the payment status for invoice INV-7783 is Paid.",2025-07-14,Tommy Chen requested status of INV-7783 for Landing Gear Tire; response sent confirming Paid.,"[{'uuid': 'b4621059-022a-48da-84d1-43e45b2e7fd3', 'context': 'User requested catalog details for Landing Gear Tire (C104)'}]",6887174719.0,"203, Main Street, City48",,,
650.0,1551.0,Amanda Nelson,stephanie16@gmail.com,Davis LLC,Engineer,True,C101,Hydraulic Pump,Aircraft Parts,Hydraulic pump for A320 landing gear,1450.75,AirParts Co,41.0,INV-5909,V6473,2025-07-14,2025-08-13,59480.75,Overdue,C101,stephanie16@gmail.com,support@aerosupply.com,Invoice status inquiry INV-5909,"Hello, could you confirm the status of invoice INV-5909 for Hydraulic Pump?",Invoice Query,"Dear Amanda Nelson, the payment status for invoice INV-5909 is Overdue.",2025-07-15,Amanda Nelson requested status of INV-5909 for Hydraulic Pump; response sent confirming Overdue.,"[{'uuid': 'bfadd35b-1054-4656-ab57-a49385801a77', 'context': 'User requested catalog details for Hydraulic Pump (C101)'}]",8816300062.0,"139, Main Street, City26",,,
651.0,3258.0,Katie Snyder,bradleyhughes@williams-booth.com,Bryan and Sons,Supply Chain Lead,True,C103,Jet Fuel Pump,Engine Parts,Fuel pump for jet engines,8750.25,JetSupply Ltd,37.0,INV-5608,V9982,2025-08-21,2025-09-20,323759.25,Paid,C103,bradleyhughes@williams-booth.com,support@aerosupply.com,Invoice status inquiry INV-5608,"Hello, could you confirm the status of invoice INV-5608 for Jet Fuel Pump?",Invoice Query,"Dear Katie Snyder, the payment status for invoice INV-5608 is Paid.",2025-08-22,Katie Snyder requested status of INV-5608 for Jet Fuel Pump; response sent confirming Paid.,"[{'uuid': '6144e6eb-5ae2-4bb7-8b8c-a4b140578333', 'context': 'User requested catalog details for Jet Fuel Pump (C103)'}]",6566617630.0,"476, Main Street, City38",,,
652.0,6511.0,Johnathan Smith,margaretvillarreal@yahoo.com,"Martinez, Thomas and Allen",Supply Chain Lead,False,C104,Landing Gear Tire,Aircraft Parts,Durable tire for landing gear systems,2100.0,TireTech,35.0,INV-4630,V5613,2025-08-05,2025-09-04,73500.0,Paid,C104,margaretvillarreal@yahoo.com,support@aerosupply.com,Invoice status inquiry INV-4630,"Hello, could you confirm the status of invoice INV-4630 for Landing Gear Tire?",Invoice Query,"Dear Johnathan Smith, the payment status for invoice INV-4630 is Paid.",2025-08-06,Johnathan Smith requested status of INV-4630 for Landing Gear Tire; response sent confirming Paid.,"[{'uuid': '1a689aca-d6d4-48d3-859c-f62f2a9bed99', 'context': 'User requested catalog details for Landing Gear Tire (C104)'}]",9049269371.0,"761, Main Street, City32",,,
653.0,2848.0,Nicole Burnett,tylercampbell@gmail.com,Clark and Sons,Engineer,True,C102,Avionics Display,Electronics,Cockpit avionics display screen,5600.5,SkyAvionics,46.0,INV-4356,V2812,2025-08-21,2025-09-20,257623.0,Overdue,C102,tylercampbell@gmail.com,support@aerosupply.com,Invoice status inquiry INV-4356,"Hello, could you confirm the status of invoice INV-4356 for Avionics Display?",Invoice Query,"Dear Nicole Burnett, the payment status for invoice INV-4356 is Overdue.",2025-08-22,Nicole Burnett requested status of INV-4356 for Avionics Display; response sent confirming Overdue.,"[{'uuid': '5652aa2f-4f51-4fb5-941d-82dd60c954b2', 'context': 'User requested catalog details for Avionics Display (C102)'}]",6537415672.0,"712, Main Street, City30",,,
654.0,3827.0,Kathleen Watkins,graytony@jackson-farrell.net,Walsh Inc,Supply Chain Lead,False,C101,Hydraulic Pump,Aircraft Parts,Hydraulic pump for A320 landing gear,1450.75,AirParts Co,7.0,INV-3743,V5319,2025-07-08,2025-08-07,10155.25,Overdue,C101,graytony@jackson-farrell.net,support@aerosupply.com,Invoice status inquiry INV-3743,"Hello, could you confirm the status of invoice INV-3743 for Hydraulic Pump?",Invoice Query,"Dear Kathleen Watkins, the payment status for invoice INV-3743 is Overdue.",2025-07-09,Kathleen Watkins requested status of INV-3743 for Hydraulic Pump; response sent confirming Overdue.,"[{'uuid': '4ca177bd-a6c1-47a3-9163-0acf12617df6', 'context': 'User requested catalog details for Hydraulic Pump (C101)'}]",9611956569.0,"640, Main Street, City11",,,
655.0,3400.0,Dominique Hart,tammy56@yahoo.com,Brown-Roberts,Finance Officer,True,C105,Flight Control Computer,Electronics,Onboard flight control system computer,15200.99,ControlSys Inc,32.0,INV-4387,V1694,2025-09-04,2025-10-04,486431.68,Overdue,C105,tammy56@yahoo.com,support@aerosupply.com,Invoice status inquiry INV-4387,"Hello, could you confirm the status of invoice INV-4387 for Flight Control Computer?",Invoice Query,"Dear Dominique Hart, the payment status for invoice INV-4387 is Overdue.",2025-09-05,Dominique Hart requested status of INV-4387 for Flight Control Computer; response sent confirming Overdue.,"[{'uuid': 'd44f04b7-10b9-4e1c-8a17-923921274ba9', 'context': 'User requested catalog details for Flight Control Computer (C105)'}]",9155639606.0,"622, Main Street, City34",,,
656.0,6960.0,Ana Watts,zwatkins@gmail.com,"Jones, Smith and Ware",Finance Officer,False,C102,Avionics Display,Electronics,Cockpit avionics display screen,5600.5,SkyAvionics,36.0,INV-3243,V4220,2025-08-16,2025-09-15,201618.0,Pending,C102,zwatkins@gmail.com,support@aerosupply.com,Invoice status inquiry INV-3243,"Hello, could you confirm the status of invoice INV-3243 for Avionics Display?",Invoice Query,"Dear Ana Watts, the payment status for invoice INV-3243 is Pending.",2025-08-17,Ana Watts requested status of INV-3243 for Avionics Display; response sent confirming Pending.,"[{'uuid': '7ce443ce-dc9e-422f-8d39-bd2a45d9d2d1', 'context': 'User requested catalog details for Avionics Display (C102)'}]",8493873071.0,"311, Main Street, City9",,,
657.0,2167.0,Lisa Morris,greed@smith-martin.org,Garcia Ltd,Finance Officer,True,C101,Hydraulic Pump,Aircraft Parts,Hydraulic pump for A320 landing gear,1450.75,AirParts Co,5.0,INV-3847,V9520,2025-06-22,2025-07-22,7253.75,Overdue,C101,greed@smith-martin.org,support@aerosupply.com,Invoice status inquiry INV-3847,"Hello, could you confirm the status of invoice INV-3847 for Hydraulic Pump?",Invoice Query,"Dear Lisa Morris, the payment status for invoice INV-3847 is Overdue.",2025-06-23,Lisa Morris requested status of INV-3847 for Hydraulic Pump; response sent confirming Overdue.,"[{'uuid': '8ca3380a-8226-48d8-80ad-69e4383cba56', 'context': 'User requested catalog details for Hydraulic Pump (C101)'}]",7274728727.0,"393, Main Street, City11",,,
658.0,3917.0,Alicia Rodriguez,monica45@strong.com,Silva-Miller,Procurement Manager,False,C105,Flight Control Computer,Electronics,Onboard flight control system computer,15200.99,ControlSys Inc,4.0,INV-1060,V9815,2025-09-02,2025-10-02,60803.96,Paid,C105,monica45@strong.com,support@aerosupply.com,Invoice status inquiry INV-1060,"Hello, could you confirm the status of invoice INV-1060 for Flight Control Computer?",Invoice Query,"Dear Alicia Rodriguez, the payment status for invoice INV-1060 is Paid.",2025-09-03,Alicia Rodriguez requested status of INV-1060 for Flight Control Computer; response sent confirming Paid.,"[{'uuid': '82990192-7ddb-4016-84f6-ba6c0ae13685', 'context': 'User requested catalog details for Flight Control Computer (C105)'}]",6016650494.0,"320, Main Street, City15",,,
659.0,1652.0,Brian Jackson,kerri53@hotmail.com,"Townsend, Campbell and Johnson",Procurement Manager,False,C103,Jet Fuel Pump,Engine Parts,Fuel pump for jet engines,8750.25,JetSupply Ltd,29.0,INV-6758,V3447,2025-08-20,2025-09-19,253757.25,Paid,C103,kerri53@hotmail.com,support@aerosupply.com,Invoice status inquiry INV-6758,"Hello, could you confirm the status of invoice INV-6758 for Jet Fuel Pump?",Invoice Query,"Dear Brian Jackson, the payment status for invoice INV-6758 is Paid.",2025-08-21,Brian Jackson requested status of INV-6758 for Jet Fuel Pump; response sent confirming Paid.,"[{'uuid': '15576811-bfd1-4d25-a3f8-d2b959ce02f6', 'context': 'User requested catalog details for Jet Fuel Pump (C103)'}]",7524309061.0,"743, Main Street, City23",,,
660.0,6124.0,Laura Gonzales,cranederrick@yahoo.com,Gordon-Gonzalez,Finance Officer,False,C105,Flight Control Computer,Electronics,Onboard flight control system computer,15200.99,ControlSys Inc,1.0,INV-9256,V1719,2025-07-01,2025-07-31,15200.99,Overdue,C105,cranederrick@yahoo.com,support@aerosupply.com,Invoice status inquiry INV-9256,"Hello, could you confirm the status of invoice INV-9256 for Flight Control Computer?",Invoice Query,"Dear Laura Gonzales, the payment status for invoice INV-9256 is Overdue.",2025-07-02,Laura Gonzales requested status of INV-9256 for Flight Control Computer; response sent confirming Overdue.,"[{'uuid': '50d912ec-631b-4075-a744-c8fa417a60f5', 'context': 'User requested catalog details for Flight Control Computer (C105)'}]",7281270780.0,"271, Main Street, City28",,,
661.0,9127.0,Brittany Norman,jshaw@mcdonald.com,Powers PLC,Procurement Manager,False,C104,Landing Gear Tire,Aircraft Parts,Durable tire for landing gear systems,2100.0,TireTech,7.0,INV-5584,V5742,2025-06-19,2025-07-19,14700.0,Overdue,C104,jshaw@mcdonald.com,support@aerosupply.com,Invoice status inquiry INV-5584,"Hello, could you confirm the status of invoice INV-5584 for Landing Gear Tire?",Invoice Query,"Dear Brittany Norman, the payment status for invoice INV-5584 is Overdue.",2025-06-20,Brittany Norman requested status of INV-5584 for Landing Gear Tire; response sent confirming Overdue.,"[{'uuid': '8ec559e7-0870-42f0-8ea5-9d8a103b7e95', 'context': 'User requested catalog details for Landing Gear Tire (C104)'}]",8973464272.0,"546, Main Street, City30",,,
662.0,6480.0,Hannah Brown,travissmith@young.biz,Freeman Inc,Supply Chain Lead,True,C101,Hydraulic Pump,Aircraft Parts,Hydraulic pump for A320 landing gear,1450.75,AirParts Co,33.0,INV-7829,V1770,2025-08-24,2025-09-23,47874.75,Overdue,C101,travissmith@young.biz,support@aerosupply.com,Invoice status inquiry INV-7829,"Hello, could you confirm the status of invoice INV-7829 for Hydraulic Pump?",Invoice Query,"Dear Hannah Brown, the payment status for invoice INV-7829 is Overdue.",2025-08-25,Hannah Brown requested status of INV-7829 for Hydraulic Pump; response sent confirming Overdue.,"[{'uuid': '8724b7da-bec5-4bd2-849b-3b77233e7fc6', 'context': 'User requested catalog details for Hydraulic Pump (C101)'}]",6976716888.0,"861, Main Street, City7",,,
663.0,5662.0,Jane Douglas,davidberry@gmail.com,Henry-Perkins,Supply Chain Lead,False,C105,Flight Control Computer,Electronics,Onboard flight control system computer,15200.99,ControlSys Inc,39.0,INV-4875,V3842,2025-06-29,2025-07-29,592838.61,Paid,C105,davidberry@gmail.com,support@aerosupply.com,Invoice status inquiry INV-4875,"Hello, could you confirm the status of invoice INV-4875 for Flight Control Computer?",Invoice Query,"Dear Jane Douglas, the payment status for invoice INV-4875 is Paid.",2025-06-30,Jane Douglas requested status of INV-4875 for Flight Control Computer; response sent confirming Paid.,"[{'uuid': '085cc29b-5bcf-4ecf-9752-401df79a17f0', 'context': 'User requested catalog details for Flight Control Computer (C105)'}]",9213266245.0,"774, Main Street, City35",,,
664.0,3036.0,Chad Jensen,hunter97@yahoo.com,Hodges Group,Finance Officer,True,C103,Jet Fuel Pump,Engine Parts,Fuel pump for jet engines,8750.25,JetSupply Ltd,7.0,INV-1329,V3012,2025-08-21,2025-09-20,61251.75,Overdue,C103,hunter97@yahoo.com,support@aerosupply.com,Invoice status inquiry INV-1329,"Hello, could you confirm the status of invoice INV-1329 for Jet Fuel Pump?",Invoice Query,"Dear Chad Jensen, the payment status for invoice INV-1329 is Overdue.",2025-08-22,Chad Jensen requested status of INV-1329 for Jet Fuel Pump; response sent confirming Overdue.,"[{'uuid': '0ea71e00-c6a3-43ef-81ac-d4852e2a594b', 'context': 'User requested catalog details for Jet Fuel Pump (C103)'}]",8546565258.0,"127, Main Street, City35",,,
